,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A
254,13/02/06,West Ham,Birmingham,3.0,0.0,H,1.9,3.25,4.0
255,14/02/06,Liverpool,Arsenal,1.0,0.0,H,2.1,3.1,3.6
256,15/02/06,Blackburn,Sunderland,2.0,0.0,H,1.5,3.75,7.0
257,19/02/06,Tottenham,Wigan,2.0,2.0,D,1.66,3.6,5.0
258,22/02/06,Newcastle,Charlton,0.0,0.0,D,1.9,3.25,4.0
259,25/02/06,Birmingham,Sunderland,1.0,0.0,H,1.66,3.4,5.5
260,25/02/06,Blackburn,Arsenal,1.0,0.0,H,3.1,3.25,2.25
261,25/02/06,Charlton,Aston Villa,0.0,0.0,D,2.1,3.25,3.4
262,25/02/06,Chelsea,Portsmouth,2.0,0.0,H,1.14,7.0,17.0
263,25/02/06,Newcastle,Everton,2.0,0.0,H,2.1,3.2,3.5
264,26/02/06,Bolton,Fulham,2.0,1.0,H,1.8,3.3,4.5
265,26/02/06,Liverpool,Man City,1.0,0.0,H,1.53,3.8,6.0
266,26/02/06,West Brom,Middlesbrough,0.0,2.0,A,2.4,3.25,2.8
267,04/03/06,Aston Villa,Portsmouth,1.0,0.0,H,1.72,3.6,4.5
268,04/03/06,Fulham,Arsenal,0.0,4.0,A,3.2,3.25,2.2
269,04/03/06,Liverpool,Charlton,0.0,0.0,D,1.5,3.75,7.0
270,04/03/06,Middlesbrough,Birmingham,1.0,0.0,H,1.9,3.3,4.0
271,04/03/06,Newcastle,Bolton,3.0,1.0,H,2.3,3.25,3.0
272,04/03/06,West Brom,Chelsea,1.0,2.0,A,8.5,4.1,1.4
273,04/03/06,West Ham,Everton,2.0,2.0,D,2.1,3.25,3.4
274,05/03/06,Man City,Sunderland,2.0,1.0,H,1.4,4.33,7.5
275,05/03/06,Tottenham,Blackburn,3.0,2.0,H,1.9,3.3,4.0
276,06/03/06,Wigan,Man United,1.0,2.0,A,5.0,3.6,1.66
277,11/03/06,Birmingham,West Brom,1.0,1.0,D,2.0,3.2,3.75
278,11/03/06,Blackburn,Aston Villa,2.0,0.0,H,1.83,3.25,4.5
279,11/03/06,Bolton,West Ham,4.0,1.0,H,2.0,3.25,3.75
280,11/03/06,Chelsea,Tottenham,2.0,1.0,H,1.44,4.0,7.5
281,11/03/06,Everton,Fulham,3.0,1.0,H,1.83,3.25,4.5
282,11/03/06,Portsmouth,Man City,2.0,1.0,H,2.8,3.25,2.4
283,11/03/06,Sunderland,Wigan,0.0,1.0,A,3.0,3.25,2.3
284,12/03/06,Arsenal,Liverpool,2.0,1.0,H,2.25,3.2,3.1
285,12/03/06,Charlton,Middlesbrough,2.0,1.0,H,2.2,3.2,3.2
286,12/03/06,Man United,Newcastle,2.0,0.0,H,1.4,4.33,7.5
287,15/03/06,Liverpool,Fulham,5.0,1.0,H,1.36,4.33,9.0
288,18/03/06,Arsenal,Charlton,3.0,0.0,H,1.3,4.5,9.5
289,18/03/06,Birmingham,Tottenham,0.0,2.0,A,3.25,3.2,2.2
290,18/03/06,Blackburn,Middlesbrough,3.0,2.0,H,1.83,3.25,4.5
291,18/03/06,Bolton,Sunderland,2.0,0.0,H,1.33,4.5,9.5
292,18/03/06,Everton,Aston Villa,4.0,1.0,H,1.8,3.3,4.5
293,18/03/06,Man City,Wigan,0.0,1.0,A,2.1,3.2,3.5
294,18/03/06,West Brom,Man United,1.0,2.0,A,6.0,4.0,1.5
295,18/03/06,West Ham,Portsmouth,2.0,4.0,A,2.0,3.2,3.75
296,19/03/06,Fulham,Chelsea,1.0,0.0,H,8.0,4.2,1.4
297,19/03/06,Newcastle,Liverpool,1.0,3.0,A,2.87,3.25,2.37
298,25/03/06,Aston Villa,Fulham,0.0,0.0,D,2.0,3.2,3.75
299,25/03/06,Chelsea,Man City,2.0,0.0,H,1.25,5.0,13.0
300,25/03/06,Liverpool,Everton,3.0,1.0,H,1.57,3.6,6.0
301,25/03/06,Sunderland,Blackburn,0.0,1.0,A,5.0,3.6,1.66
302,25/03/06,Wigan,West Ham,1.0,2.0,A,2.0,3.2,3.75
303,26/03/06,Charlton,Newcastle,3.0,1.0,H,2.3,3.25,3.0
304,26/03/06,Man United,Birmingham,3.0,0.0,H,1.18,6.0,17.0
305,26/03/06,Middlesbrough,Bolton,4.0,3.0,H,2.6,3.2,2.62
306,27/03/06,Tottenham,West Brom,2.0,1.0,H,1.44,4.0,7.5
307,29/03/06,Man United,West Ham,1.0,0.0,H,1.28,5.5,8.5
308,01/04/06,Arsenal,Aston Villa,5.0,0.0,H,1.28,5.0,10.0
309,01/04/06,Birmingham,Chelsea,0.0,0.0,D,9.0,5.0,1.3
310,01/04/06,Bolton,Man United,1.0,2.0,A,4.0,3.25,1.9
311,01/04/06,Everton,Sunderland,2.0,2.0,D,1.36,4.33,9.0
312,01/04/06,Fulham,Portsmouth,1.0,3.0,A,1.9,3.3,4.0
313,01/04/06,Newcastle,Tottenham,3.0,1.0,H,2.62,3.2,2.6
314,01/04/06,West Brom,Liverpool,0.0,2.0,A,6.0,3.8,1.53
315,02/04/06,Man City,Middlesbrough,0.0,1.0,A,2.0,3.25,3.75
316,02/04/06,West Ham,Charlton,0.0,0.0,D,2.1,3.2,3.5
317,03/04/06,Blackburn,Wigan,1.0,1.0,D,1.8,3.3,4.5
318,04/04/06,Birmingham,Bolton,1.0,0.0,H,2.75,3.2,2.5
319,08/04/06,Charlton,Everton,0.0,0.0,D,2.3,3.1,3.1
320,08/04/06,Portsmouth,Blackburn,2.0,2.0,D,2.5,3.2,2.75
321,08/04/06,Tottenham,Man City,2.0,1.0,H,1.61,3.6,5.5
322,08/04/06,Wigan,Birmingham,1.0,1.0,D,1.9,3.4,3.8
323,09/04/06,Aston Villa,West Brom,0.0,0.0,D,1.9,3.25,4.0
324,09/04/06,Chelsea,West Ham,4.0,1.0,H,1.25,5.5,13.0
325,09/04/06,Liverpool,Bolton,1.0,0.0,H,1.44,4.2,7.0
326,09/04/06,Man United,Arsenal,2.0,0.0,H,2.1,3.2,3.5
327,09/04/06,Middlesbrough,Newcastle,1.0,2.0,A,2.4,3.2,2.87
328,12/04/06,Portsmouth,Arsenal,1.0,1.0,D,5.0,3.6,1.66
329,14/04/06,Man United,Sunderland,0.0,0.0,D,1.1,8.0,26.0
330,15/04/06,Arsenal,West Brom,3.0,1.0,H,1.22,5.5,13.0
331,15/04/06,Bolton,Chelsea,0.0,2.0,A,5.5,3.6,1.61
332,15/04/06,Everton,Tottenham,0.0,1.0,A,2.5,3.25,2.7
333,15/04/06,Fulham,Charlton,2.0,1.0,H,2.0,3.25,3.75
334,15/04/06,Newcastle,Wigan,3.0,1.0,H,1.83,3.3,4.33
335,15/04/06,Portsmouth,Middlesbrough,1.0,0.0,H,1.72,3.6,4.5
336,15/04/06,West Ham,Man City,1.0,0.0,H,2.1,3.2,3.5
337,16/04/06,Aston Villa,Birmingham,3.0,1.0,H,2.4,3.0,3.0
338,16/04/06,Blackburn,Liverpool,0.0,1.0,A,3.25,3.2,2.2
339,17/04/06,Charlton,Portsmouth,2.0,1.0,H,2.25,3.25,2.8
340,17/04/06,Chelsea,Everton,3.0,0.0,H,1.2,5.5,11.0
341,17/04/06,Middlesbrough,West Ham,2.0,0.0,H,2.5,3.25,2.5
342,17/04/06,Sunderland,Newcastle,1.0,4.0,A,4.0,3.2,1.83
343,17/04/06,Tottenham,Man United,1.0,2.0,A,3.2,3.2,2.1
344,17/04/06,West Brom,Bolton,0.0,0.0,D,2.5,3.25,2.5
345,18/04/06,Wigan,Aston Villa,3.0,2.0,H,1.9,3.25,3.6
346,19/04/06,Birmingham,Blackburn,2.0,1.0,H,2.5,3.25,2.5
347,22/04/06,Arsenal,Tottenham,1.0,1.0,D,1.66,3.4,5.5
348,22/04/06,Bolton,Charlton,4.0,1.0,H,1.83,3.3,4.33
349,22/04/06,Everton,Birmingham,0.0,0.0,D,2.1,3.25,3.4
350,22/04/06,Newcastle,West Brom,3.0,0.0,H,1.8,3.3,4.5
351,22/04/06,Portsmouth,Sunderland,2.0,1.0,H,1.36,4.33,9.0
352,24/04/06,Fulham,Wigan,1.0,0.0,H,2.0,3.2,3.75
353,25/04/06,Aston Villa,Man City,0.0,1.0,A,2.1,3.25,3.4
354,26/04/06,West Ham,Liverpool,1.0,2.0,A,4.75,3.5,1.72
355,29/04/06,Birmingham,Newcastle,0.0,0.0,D,2.5,3.2,2.75
356,29/04/06,Charlton,Blackburn,0.0,2.0,A,2.75,3.2,2.5
357,29/04/06,Chelsea,Man United,3.0,0.0,H,2.1,3.1,3.6
358,29/04/06,Liverpool,Aston Villa,3.0,1.0,H,1.36,4.33,9.0
359,29/04/06,Man City,Fulham,1.0,2.0,A,1.9,3.25,4.0
360,29/04/06,Middlesbrough,Everton,0.0,1.0,A,2.5,3.2,2.75
361,29/04/06,Wigan,Portsmouth,1.0,2.0,A,2.4,3.25,2.8
362,30/04/06,Tottenham,Bolton,1.0,0.0,H,1.61,3.6,5.5
363,01/05/06,Man United,Middlesbrough,0.0,0.0,D,1.25,5.5,10.0
364,01/05/06,Sunderland,Arsenal,0.0,3.0,A,10.0,5.0,1.28
365,01/05/06,West Brom,West Ham,0.0,1.0,A,2.3,3.25,3.0
366,02/05/06,Blackburn,Chelsea,1.0,0.0,H,3.0,3.4,2.2
367,03/05/06,Bolton,Middlesbrough,1.0,1.0,D,1.57,3.8,5.5
368,04/05/06,Man City,Arsenal,1.0,3.0,A,5.5,3.6,1.61
369,04/05/06,Sunderland,Fulham,2.0,1.0,H,3.2,3.25,2.2
370,07/05/06,Arsenal,Wigan,4.0,2.0,H,1.2,6.0,13.0
371,07/05/06,Aston Villa,Sunderland,2.0,1.0,H,1.53,3.8,6.0
372,07/05/06,Blackburn,Man City,2.0,0.0,H,1.66,3.4,5.5
373,07/05/06,Bolton,Birmingham,1.0,0.0,H,1.61,3.6,5.5
374,07/05/06,Everton,West Brom,2.0,2.0,D,1.66,3.4,5.5
375,07/05/06,Fulham,Middlesbrough,1.0,0.0,H,1.66,3.4,5.5
376,07/05/06,Man United,Charlton,4.0,0.0,H,1.2,6.0,13.0
377,07/05/06,Newcastle,Chelsea,1.0,0.0,H,3.0,3.25,2.3
378,07/05/06,Portsmouth,Liverpool,1.0,3.0,A,5.0,3.8,1.61
379,07/05/06,West Ham,Tottenham,2.0,1.0,H,4.5,3.6,1.72
0,16/08/14,Arsenal,Crystal Palace,2.0,1.0,H,1.25,6.5,15.0
1,16/08/14,Leicester,Everton,2.0,2.0,D,3.2,3.4,2.4
2,16/08/14,Man United,Swansea,1.0,2.0,A,1.36,5.0,11.0
3,16/08/14,QPR,Hull,0.0,1.0,A,2.5,3.3,3.1
4,16/08/14,Stoke,Aston Villa,0.0,1.0,A,1.95,3.5,4.5
5,16/08/14,West Brom,Sunderland,2.0,2.0,D,2.25,3.4,3.5
6,16/08/14,West Ham,Tottenham,0.0,1.0,A,3.8,3.6,2.05
7,17/08/14,Liverpool,Southampton,2.0,1.0,H,1.33,5.75,10.0
8,17/08/14,Newcastle,Man City,0.0,2.0,A,5.25,4.33,1.67
9,18/08/14,Burnley,Chelsea,1.0,3.0,A,9.0,5.0,1.4
10,23/08/14,Aston Villa,Newcastle,0.0,0.0,D,2.5,3.4,3.0
11,23/08/14,Chelsea,Leicester,2.0,0.0,H,1.2,7.5,17.0
12,23/08/14,Crystal Palace,West Ham,1.0,3.0,A,2.5,3.3,3.1
13,23/08/14,Everton,Arsenal,2.0,2.0,D,2.8,3.4,2.7
14,23/08/14,Southampton,West Brom,0.0,0.0,D,1.85,3.7,4.75
15,23/08/14,Swansea,Burnley,1.0,0.0,H,1.65,4.0,6.0
16,24/08/14,Hull,Stoke,1.0,1.0,D,2.5,3.25,3.2
17,24/08/14,Sunderland,Man United,1.0,1.0,D,5.0,4.0,1.75
18,24/08/14,Tottenham,QPR,4.0,0.0,H,1.45,4.75,8.0
19,25/08/14,Man City,Liverpool,3.0,1.0,H,1.85,4.0,4.33
20,30/08/14,Burnley,Man United,0.0,0.0,D,6.0,4.2,1.62
21,30/08/14,Everton,Chelsea,3.0,6.0,A,3.75,3.3,2.2
22,30/08/14,Man City,Stoke,0.0,1.0,A,1.18,8.0,18.0
23,30/08/14,Newcastle,Crystal Palace,3.0,3.0,D,1.75,3.75,5.25
24,30/08/14,QPR,Sunderland,1.0,0.0,H,2.4,3.25,3.3
25,30/08/14,Swansea,West Brom,3.0,0.0,H,1.85,3.6,4.75
26,30/08/14,West Ham,Southampton,1.0,3.0,A,2.8,3.4,2.7
27,31/08/14,Aston Villa,Hull,2.0,1.0,H,2.3,3.3,3.5
28,31/08/14,Leicester,Arsenal,1.0,1.0,D,4.75,3.75,1.83
29,31/08/14,Tottenham,Liverpool,0.0,3.0,A,2.7,3.5,2.7
30,13/09/14,Arsenal,Man City,2.0,2.0,D,3.0,3.4,2.5
31,13/09/14,Chelsea,Swansea,4.0,2.0,H,1.3,5.75,12.0
32,13/09/14,Crystal Palace,Burnley,0.0,0.0,D,2.25,3.3,3.6
33,13/09/14,Liverpool,Aston Villa,0.0,1.0,A,1.3,6.0,11.0
34,13/09/14,Southampton,Newcastle,4.0,0.0,H,1.8,3.75,5.0
35,13/09/14,Stoke,Leicester,0.0,1.0,A,2.1,3.4,4.0
36,13/09/14,Sunderland,Tottenham,2.0,2.0,D,3.6,3.5,2.15
37,13/09/14,West Brom,Everton,0.0,2.0,A,3.5,3.5,2.2
38,14/09/14,Man United,QPR,4.0,0.0,H,1.29,6.25,12.0
39,15/09/14,Hull,West Ham,2.0,2.0,D,2.15,3.4,3.75
40,20/09/14,Aston Villa,Arsenal,0.0,3.0,A,4.75,3.6,1.85
41,20/09/14,Burnley,Sunderland,0.0,0.0,D,2.5,3.3,3.1
42,20/09/14,Newcastle,Hull,2.0,2.0,D,2.2,3.3,3.75
43,20/09/14,QPR,Stoke,2.0,2.0,D,2.8,3.25,2.8
44,20/09/14,Swansea,Southampton,0.0,1.0,A,2.5,3.3,3.1
45,20/09/14,West Ham,Liverpool,3.0,1.0,H,4.5,3.8,1.85
46,21/09/14,Everton,Crystal Palace,2.0,3.0,A,1.4,5.0,9.0
47,21/09/14,Leicester,Man United,5.0,3.0,H,5.5,4.2,1.67
48,21/09/14,Man City,Chelsea,1.0,1.0,D,2.38,3.5,3.1
49,21/09/14,Tottenham,West Brom,0.0,1.0,A,1.53,4.33,7.0
50,27/09/14,Arsenal,Tottenham,1.0,1.0,D,1.75,3.9,5.0
51,27/09/14,Chelsea,Aston Villa,3.0,0.0,H,1.22,7.0,16.0
52,27/09/14,Crystal Palace,Leicester,2.0,0.0,H,2.63,3.4,2.88
53,27/09/14,Hull,Man City,2.0,4.0,A,6.5,4.2,1.57
54,27/09/14,Liverpool,Everton,1.0,1.0,D,1.91,3.75,4.33
55,27/09/14,Man United,West Ham,2.0,1.0,H,1.4,5.5,8.0
56,27/09/14,Southampton,QPR,2.0,1.0,H,1.44,4.6,8.5
57,27/09/14,Sunderland,Swansea,0.0,0.0,D,2.9,3.3,2.63
58,28/09/14,West Brom,Burnley,4.0,0.0,H,2.0,3.5,4.2
59,29/09/14,Stoke,Newcastle,1.0,0.0,H,2.15,3.4,3.8
60,04/10/14,Aston Villa,Man City,0.0,2.0,A,7.5,4.5,1.5
61,04/10/14,Hull,Crystal Palace,2.0,0.0,H,2.1,3.5,3.8
62,04/10/14,Leicester,Burnley,2.0,2.0,D,1.8,3.75,5.0
63,04/10/14,Liverpool,West Brom,2.0,1.0,H,1.44,5.0,7.5
64,04/10/14,Sunderland,Stoke,3.0,1.0,H,2.55,3.25,3.1
65,04/10/14,Swansea,Newcastle,2.0,2.0,D,1.91,3.7,4.33
66,05/10/14,Chelsea,Arsenal,2.0,0.0,H,1.67,4.2,5.25
67,05/10/14,Man United,Everton,2.0,1.0,H,1.67,4.2,5.25
68,05/10/14,Tottenham,Southampton,1.0,0.0,H,2.2,3.5,3.5
69,05/10/14,West Ham,QPR,2.0,0.0,H,1.91,3.6,4.5
70,18/10/14,Arsenal,Hull,2.0,2.0,D,1.4,5.0,9.0
71,18/10/14,Burnley,West Ham,1.0,3.0,A,2.8,3.4,2.7
72,18/10/14,Crystal Palace,Chelsea,1.0,2.0,A,8.5,4.75,1.44
73,18/10/14,Everton,Aston Villa,3.0,0.0,H,1.6,4.0,6.5
74,18/10/14,Man City,Tottenham,4.0,1.0,H,1.45,4.75,8.0
75,18/10/14,Newcastle,Leicester,1.0,0.0,H,2.25,3.6,3.3
76,18/10/14,Southampton,Sunderland,8.0,0.0,H,1.57,4.0,7.0
77,19/10/14,QPR,Liverpool,2.0,3.0,A,6.0,4.2,1.6
78,19/10/14,Stoke,Swansea,2.0,1.0,H,2.5,3.3,3.1
79,20/10/14,West Brom,Man United,2.0,2.0,D,5.0,4.0,1.75
80,25/10/14,Liverpool,Hull,0.0,0.0,D,1.44,4.75,8.0
81,25/10/14,Southampton,Stoke,1.0,0.0,H,1.65,4.0,6.0
82,25/10/14,Sunderland,Arsenal,0.0,2.0,A,5.5,3.8,1.73
83,25/10/14,Swansea,Leicester,2.0,0.0,H,1.95,3.7,4.2
84,25/10/14,West Brom,Crystal Palace,2.0,2.0,D,1.91,3.6,4.5
85,25/10/14,West Ham,Man City,2.0,1.0,H,6.5,4.5,1.55
86,26/10/14,Burnley,Everton,1.0,3.0,A,4.75,3.75,1.83
87,26/10/14,Man United,Chelsea,1.0,1.0,D,2.88,3.6,2.5
88,26/10/14,Tottenham,Newcastle,1.0,2.0,A,1.75,3.9,5.0
89,27/10/14,QPR,Aston Villa,2.0,0.0,H,2.38,3.25,3.4
90,01/11/14,Arsenal,Burnley,3.0,0.0,H,1.25,6.5,14.0
91,01/11/14,Chelsea,QPR,2.0,1.0,H,1.17,8.5,21.0
92,01/11/14,Everton,Swansea,0.0,0.0,D,1.75,3.8,5.25
93,01/11/14,Hull,Southampton,0.0,1.0,A,3.8,3.6,2.05
94,01/11/14,Leicester,West Brom,0.0,1.0,A,2.3,3.5,3.3
95,01/11/14,Newcastle,Liverpool,1.0,0.0,H,3.8,3.75,2.0
96,01/11/14,Stoke,West Ham,2.0,2.0,D,2.38,3.4,3.25
97,02/11/14,Aston Villa,Tottenham,1.0,2.0,A,3.75,3.6,2.1
98,02/11/14,Man City,Man United,1.0,0.0,H,1.91,3.75,4.33
99,03/11/14,Crystal Palace,Sunderland,1.0,3.0,A,2.1,3.5,3.8
100,08/11/14,Burnley,Hull,1.0,0.0,H,2.5,3.4,3.0
101,08/11/14,Liverpool,Chelsea,1.0,2.0,A,3.4,3.4,2.3
102,08/11/14,Man United,Crystal Palace,1.0,0.0,H,1.3,6.0,11.0
103,08/11/14,QPR,Man City,2.0,2.0,D,7.0,4.75,1.5
104,08/11/14,Southampton,Leicester,2.0,0.0,H,1.44,4.75,8.0
105,08/11/14,West Ham,Aston Villa,0.0,0.0,D,1.75,3.75,5.5
106,09/11/14,Sunderland,Everton,1.0,1.0,D,4.0,3.5,2.05
107,09/11/14,Swansea,Arsenal,2.0,1.0,H,3.75,3.5,2.1
108,09/11/14,Tottenham,Stoke,1.0,2.0,A,1.7,4.0,5.5
109,09/11/14,West Brom,Newcastle,0.0,2.0,A,2.3,3.5,3.3
110,22/11/14,Arsenal,Man United,1.0,2.0,A,2.15,3.6,3.5
111,22/11/14,Chelsea,West Brom,2.0,0.0,H,1.25,6.5,15.0
112,22/11/14,Everton,West Ham,2.0,1.0,H,1.85,3.8,4.5
113,22/11/14,Leicester,Sunderland,0.0,0.0,D,2.1,3.5,3.8
114,22/11/14,Man City,Swansea,2.0,1.0,H,1.4,5.25,8.5
115,22/11/14,Newcastle,QPR,1.0,0.0,H,1.83,3.75,4.75
116,22/11/14,Stoke,Burnley,1.0,2.0,A,1.7,3.8,5.75
117,23/11/14,Crystal Palace,Liverpool,3.0,1.0,H,4.33,3.7,1.91
118,23/11/14,Hull,Tottenham,1.0,2.0,A,3.6,3.4,2.2
119,24/11/14,Aston Villa,Southampton,1.0,1.0,D,5.25,3.75,1.75
120,29/11/14,Burnley,Aston Villa,1.0,1.0,D,2.15,3.4,3.75
121,29/11/14,Liverpool,Stoke,1.0,0.0,H,1.73,4.0,5.0
122,29/11/14,Man United,Hull,3.0,0.0,H,1.33,5.75,10.0
123,29/11/14,QPR,Leicester,3.0,2.0,H,2.38,3.4,3.25
124,29/11/14,Sunderland,Chelsea,0.0,0.0,D,9.0,5.0,1.4
125,29/11/14,Swansea,Crystal Palace,1.0,1.0,D,1.8,3.75,5.0
126,29/11/14,West Brom,Arsenal,0.0,1.0,A,4.5,3.8,1.85
127,29/11/14,West Ham,Newcastle,1.0,0.0,H,2.15,3.5,3.6
128,30/11/14,Southampton,Man City,0.0,3.0,A,3.2,3.6,2.3
129,30/11/14,Tottenham,Everton,2.0,1.0,H,2.25,3.6,3.25
130,02/12/14,Burnley,Newcastle,1.0,1.0,D,2.8,3.3,2.75
131,02/12/14,Crystal Palace,Aston Villa,0.0,1.0,A,2.1,3.4,4.0
132,02/12/14,Leicester,Liverpool,1.0,3.0,A,3.8,3.6,2.05
133,02/12/14,Man United,Stoke,2.0,1.0,H,1.45,4.5,8.5
134,02/12/14,Swansea,QPR,2.0,0.0,H,1.73,3.8,5.5
135,02/12/14,West Brom,West Ham,1.0,2.0,A,2.5,3.4,3.0
136,03/12/14,Arsenal,Southampton,1.0,0.0,H,1.8,3.75,5.0
137,03/12/14,Chelsea,Tottenham,3.0,0.0,H,1.4,5.0,9.0
138,03/12/14,Everton,Hull,1.0,1.0,D,1.53,4.33,7.0
139,03/12/14,Sunderland,Man City,1.0,4.0,A,7.5,4.5,1.5
140,06/12/14,Hull,West Brom,0.0,0.0,D,2.45,3.3,3.2
141,06/12/14,Liverpool,Sunderland,0.0,0.0,D,1.5,4.5,7.5
142,06/12/14,Man City,Everton,1.0,0.0,H,1.5,4.75,7.0
143,06/12/14,Newcastle,Chelsea,2.0,1.0,H,7.0,4.33,1.53
144,06/12/14,QPR,Burnley,2.0,0.0,H,2.05,3.5,4.0
145,06/12/14,Stoke,Arsenal,3.0,2.0,H,4.0,3.6,2.0
146,06/12/14,Tottenham,Crystal Palace,0.0,0.0,D,1.6,4.2,6.0
147,07/12/14,Aston Villa,Leicester,2.0,1.0,H,2.4,3.4,3.2
148,07/12/14,West Ham,Swansea,3.0,1.0,H,2.35,3.4,3.25
149,08/12/14,Southampton,Man United,1.0,2.0,A,2.8,3.4,2.7
150,13/12/14,Arsenal,Newcastle,4.0,1.0,H,1.44,4.75,8.0
151,13/12/14,Burnley,Southampton,1.0,0.0,H,5.5,3.75,1.73
152,13/12/14,Chelsea,Hull,2.0,0.0,H,1.18,8.0,18.0
153,13/12/14,Crystal Palace,Stoke,1.0,1.0,D,2.6,3.25,3.0
154,13/12/14,Leicester,Man City,0.0,1.0,A,7.0,4.75,1.5
155,13/12/14,Sunderland,West Ham,1.0,1.0,D,2.95,3.4,2.55
156,13/12/14,West Brom,Aston Villa,1.0,0.0,H,2.15,3.4,3.8
157,14/12/14,Man United,Liverpool,3.0,0.0,H,1.8,3.8,4.75
158,14/12/14,Swansea,Tottenham,1.0,2.0,A,2.5,3.4,3.0
159,15/12/14,Everton,QPR,3.0,1.0,H,1.45,4.5,8.5
160,20/12/14,Aston Villa,Man United,1.0,1.0,D,6.25,4.0,1.62
161,20/12/14,Hull,Swansea,0.0,1.0,A,3.1,3.3,2.5
162,20/12/14,Man City,Crystal Palace,3.0,0.0,H,1.29,6.0,12.0
163,20/12/14,QPR,West Brom,3.0,2.0,H,2.45,3.3,3.2
164,20/12/14,Southampton,Everton,3.0,0.0,H,2.45,3.5,3.0
165,20/12/14,Tottenham,Burnley,2.0,1.0,H,1.5,4.5,7.5
166,20/12/14,West Ham,Leicester,2.0,0.0,H,1.75,3.9,5.0
167,21/12/14,Liverpool,Arsenal,2.0,2.0,D,2.8,3.5,2.6
168,21/12/14,Newcastle,Sunderland,0.0,1.0,A,2.05,3.5,4.0
169,22/12/14,Stoke,Chelsea,0.0,2.0,A,6.25,4.0,1.62
170,26/12/14,Arsenal,QPR,2.0,1.0,H,1.29,6.0,13.0
171,26/12/14,Burnley,Liverpool,0.0,1.0,A,4.75,3.8,1.8
172,26/12/14,Chelsea,West Ham,2.0,0.0,H,1.33,5.75,10.0
173,26/12/14,Crystal Palace,Southampton,1.0,3.0,A,3.75,3.4,2.15
174,26/12/14,Everton,Stoke,0.0,1.0,A,1.83,3.6,5.0
175,26/12/14,Leicester,Tottenham,1.0,2.0,A,3.8,3.6,2.05
176,26/12/14,Man United,Newcastle,3.0,1.0,H,1.4,5.0,9.0
177,26/12/14,Sunderland,Hull,1.0,3.0,A,2.05,3.4,4.2
178,26/12/14,Swansea,Aston Villa,1.0,0.0,H,1.75,3.75,5.25
179,26/12/14,West Brom,Man City,1.0,3.0,A,6.5,4.5,1.53
180,28/12/14,Aston Villa,Sunderland,0.0,0.0,D,2.35,3.3,3.4
181,28/12/14,Hull,Leicester,0.0,1.0,A,2.25,3.4,3.5
182,28/12/14,Man City,Burnley,2.0,2.0,D,1.18,8.0,19.0
183,28/12/14,Newcastle,Everton,3.0,2.0,H,2.9,3.4,2.6
184,28/12/14,QPR,Crystal Palace,0.0,0.0,D,2.38,3.4,3.25
185,28/12/14,Southampton,Chelsea,1.0,1.0,D,4.75,3.75,1.83
186,28/12/14,Stoke,West Brom,2.0,0.0,H,1.91,3.6,4.5
187,28/12/14,Tottenham,Man United,0.0,0.0,D,3.25,3.6,2.3
188,28/12/14,West Ham,Arsenal,1.0,2.0,A,3.5,3.5,2.2
189,29/12/14,Liverpool,Swansea,4.0,1.0,H,1.7,4.0,5.5
190,01/01/15,Aston Villa,Crystal Palace,0.0,0.0,D,2.4,3.3,3.3
191,01/01/15,Hull,Everton,2.0,0.0,H,3.4,3.4,2.3
192,01/01/15,Liverpool,Leicester,2.0,2.0,D,1.4,5.0,9.0
193,01/01/15,Man City,Sunderland,3.0,2.0,H,1.22,7.0,15.0
194,01/01/15,Newcastle,Burnley,3.0,3.0,D,1.83,3.75,4.75
195,01/01/15,QPR,Swansea,1.0,1.0,D,3.0,3.4,2.5
196,01/01/15,Southampton,Arsenal,2.0,0.0,H,2.9,3.4,2.6
197,01/01/15,Stoke,Man United,1.0,1.0,D,4.2,3.5,2.0
198,01/01/15,Tottenham,Chelsea,5.0,3.0,H,5.0,3.75,1.8
199,01/01/15,West Ham,West Brom,1.0,1.0,D,1.85,3.75,4.5
200,10/01/15,Burnley,QPR,2.0,1.0,H,2.2,3.4,3.6
201,10/01/15,Chelsea,Newcastle,2.0,0.0,H,1.2,7.5,17.0
202,10/01/15,Crystal Palace,Tottenham,2.0,1.0,H,3.5,3.5,2.2
203,10/01/15,Everton,Man City,1.0,1.0,D,4.5,3.75,1.85
204,10/01/15,Leicester,Aston Villa,1.0,0.0,H,2.2,3.4,3.6
205,10/01/15,Sunderland,Liverpool,0.0,1.0,A,4.5,3.6,1.91
206,10/01/15,Swansea,West Ham,1.0,1.0,D,2.25,3.5,3.4
207,10/01/15,West Brom,Hull,1.0,0.0,H,2.05,3.4,4.2
208,11/01/15,Arsenal,Stoke,3.0,0.0,H,1.44,4.75,8.0
209,11/01/15,Man United,Southampton,0.0,1.0,A,1.83,3.75,4.75
210,17/01/15,Aston Villa,Liverpool,0.0,2.0,A,4.5,3.6,1.91
211,17/01/15,Burnley,Crystal Palace,2.0,3.0,A,2.55,3.25,3.1
212,17/01/15,Leicester,Stoke,0.0,1.0,A,2.63,3.3,2.9
213,17/01/15,Newcastle,Southampton,1.0,2.0,A,3.3,3.3,2.38
214,17/01/15,QPR,Man United,0.0,2.0,A,6.0,4.2,1.62
